b2c_c2c,seller_id,declared_handling_days,acceptance_scan_timestamp,shipment_method_id,shipping_fee,carrier_min_estimate,carrier_max_estimate,item_zip,buyer_zip,category_id,item_price,quantity,payment_datetime,delivery_date,weight,weight_units,package_size,record_number
C2C,1601709,2.0,2018-07-19 10:31:00.000-07:00,1,15.0,2,5,94598,11104,0,61.0,1,2018-07-17 19:47:40.000-07:00,2018-07-21,0,1,NONE,6241
B2C,2314,1.0,2018-07-23 12:42:00.000-07:00,0,3.5,3,5,97224,20165,7,1.2,1,2018-07-21 10:03:06.000-07:00,2018-07-25,0,1,NONE,6242
C2C,251202,3.0,2018-07-12 12:03:00.000-05:00,2,17.95,2,9,75126,24486,2,125.0,1,2018-07-11 16:34:47.000-05:00,2018-07-16,96,1,PACKAGE_THICK_ENVELOPE,6243
B2C,544237,1.0,2018-07-13 16:40:00.000-07:00,0,3.5,3,5,94403,80103,20,9.98,1,2018-07-12 13:46:43.000-07:00,2018-07-16,1,1,PACKAGE_THICK_ENVELOPE,6244
B2C,411311,1.0,2018-07-13 12:21:00.000-04:00,0,0.0,3,5,11746,17578,30,42.99,1,2018-07-11 13:44:03.000-04:00,2018-07-16,3,1,PACKAGE_THICK_ENVELOPE,6245
B2C,337,0.0,2019-04-29 14:41:00.000-07:00,0,0.0,3,5,94112,33024,1,29.99,1,2019-04-27 11:52:00.000-07:00,2019-05-02,3,1,PACKAGE_THICK_ENVELOPE,6246
B2C,59763,1.0,2018-07-25 10:57:00.000-04:00,0,3.5,3,5,08093,24019,0,7.75,1,2018-07-25 03:14:11.000-04:00,2018-07-27,3,1,PACKAGE_THICK_ENVELOPE,6247
C2C,1013757,1.0,2018-07-26 09:10:00.000-04:00,1,0.0,2,5,32308,60477,13,235.0,1,2018-07-24 21:41:50.000-04:00,2018-07-28,0,1,PACKAGE_THICK_ENVELOPE,6248
B2C,3610,1.0,2018-07-13 14:41:00.000-05:00,3,0.0,2,8,35756,46738,16,14.0,1,2018-07-12 17:57:23.000-05:00,2018-07-17,8,1,PACKAGE_THICK_ENVELOPE,6249
C2C,2623189,3.0,2018-07-21 09:47:00.000-04:00,1,9.95,2,5,06013,91605,0,28.99,1,2018-07-20 14:16:09.000-04:00,2018-07-23,64,1,PACKAGE_THICK_ENVELOPE,6250
B2C,44304,1.0,2018-08-11 11:39:00.000-07:00,0,0.0,3,5,97038,55431,0,11.99,1,2018-08-10 19:18:04.000-07:00,2018-08-13,8,1,PACKAGE_THICK_ENVELOPE,6251
B2C,33668,,2018-07-16 19:39:00.000-04:00,5,6.99,2,5,22033,23188,0,25.0,1,2018-07-14 11:32:10.000-04:00,2018-07-17,0,1,LARGE_ENVELOPE,6252
C2C,295070,3.0,2018-08-16 16:30:00.000-07:00,4,14.0,2,9,85351,75189,22,25.0,1,2018-08-14 19:06:55.000-07:00,2018-08-20,0,1,PACKAGE_THICK_ENVELOPE,6253
B2C,757,1.0,2018-07-13 16:27:00.000-07:00,3,4.0,2,8,95829,90291,18,6.91,1,2018-07-12 23:47:18.000-07:00,2018-07-16,16,1,PACKAGE_THICK_ENVELOPE,6254
B2C,100047,3.0,2018-11-16 20:32:00.000-08:00,0,0.0,3,5,94118,92840,2,16.99,1,2018-11-12 09:23:38.000-08:00,2018-11-19,3,1,PACKAGE_THICK_ENVELOPE,6255
B2C,47591,3.0,2018-08-23 16:59:00.000-07:00,4,0.0,2,9,91731,07003,11,5.89,1,2018-08-17 07:36:22.000-07:00,2018-08-27,0,1,NONE,6256
B2C,1541,1.0,2019-10-15 17:03:00.000-04:00,0,0.0,3,5,02067,46725,0,12.95,1,2019-10-14 11:52:15.000-04:00,2019-10-18,0,1,PACKAGE_THICK_ENVELOPE,6257
B2C,1541,1.0,2019-09-10 13:32:00.000-04:00,0,0.0,3,5,02067,80611,0,13.97,1,2019-09-10 02:38:27.000-04:00,2019-09-13,0,1,PACKAGE_THICK_ENVELOPE,6258
B2C,51852,3.0,2018-07-16 10:50:00.000-07:00,0,3.5,3,5,92071,77055,0,6.88,1,2018-07-13 14:02:12.000-07:00,2018-07-19,9,1,PACKAGE_THICK_ENVELOPE,6259
C2C,161204,2.0,2018-07-20 12:52:00.000-04:00,0,3.5,3,5,27376,78749,6,3.81,1,2018-07-19 13:44:54.000-04:00,2018-07-23,3,1,PACKAGE_THICK_ENVELOPE,6260
B2C,1634,1.0,2019-06-04 15:44:00.000-04:00,1,0.0,2,5,33178,77530,1,36.0,1,2019-06-03 07:31:33.000-04:00,2019-06-06,128,1,LETTER,6261
B2C,337,0.0,2019-05-02 17:04:00.000-07:00,0,0.0,3,5,94112,91942,1,24.99,2,2019-05-02 10:00:57.000-07:00,2019-05-04,2,1,PACKAGE_THICK_ENVELOPE,6262
B2C,1559,1.0,2018-10-05 15:30:00.000-07:00,0,0.0,3,5,90012,31406,1,14.99,1,2018-10-04 17:56:42.000-07:00,2018-10-09,3,1,PACKAGE_THICK_ENVELOPE,6263
B2C,337,0.0,2019-06-06 16:36:00.000-07:00,0,0.0,3,5,94404,85704,1,24.99,1,2019-06-06 05:32:54.000-07:00,2019-06-08,4,1,PACKAGE_THICK_ENVELOPE,6264
C2C,218030,0.0,2018-07-25 06:34:00.000-04:00,3,2.66,2,8,24012,89014,14,8.5,1,2018-07-19 22:36:47.000-04:00,2018-07-30,16,1,PACKAGE_THICK_ENVELOPE,6265
B2C,14689,3.0,2018-11-05 20:33:00.000-05:00,0,1.99,3,5,14609,29301,0,3.79,1,2018-11-03 12:22:23.000-04:00,2018-11-16,0,1,NONE,6266
B2C,67163,0.0,2018-07-20 14:45:00.000-07:00,0,6.7,3,5,98607,98201,3,7.49,1,2018-07-19 19:06:45.000-07:00,2018-07-23,15,1,PACKAGE_THICK_ENVELOPE,6267
B2C,775,0.0,2018-07-24 17:49:00.000-04:00,0,0.5,3,5,08003,28031,8,7.99,1,2018-07-23 12:43:09.000-04:00,2018-07-26,0,1,PACKAGE_THICK_ENVELOPE,6268
C2C,1382121,5.0,2018-08-16 16:29:00.000-05:00,0,0.0,3,5,65270,89508,6,459.99,1,2018-08-12 21:30:43.000-05:00,2018-08-18,6,1,PACKAGE_THICK_ENVELOPE,6269
B2C,2347,3.0,2018-09-25 09:22:11.000-04:00,4,0.0,2,9,08810,95035,6,7.29,1,2018-09-23 00:45:42.000-04:00,2018-10-02,0,1,NONE,6270
C2C,70138,2.0,2018-07-20 23:37:00.000-05:00,0,0.0,3,5,77459,32619,8,0.01,1,2018-07-19 18:24:55.000-05:00,2018-07-23,0,1,LETTER,6271
B2C,20250,3.0,2018-11-07 13:45:00.000-07:00,0,0.0,3,5,80004,07871,2,19.95,1,2018-11-05 11:32:42.000-07:00,2018-11-09,3,1,PACKAGE_THICK_ENVELOPE,6272
B2C,219,1.0,2019-08-19 16:07:00.000-04:00,0,0.0,3,5,07055,43202,12,19.99,1,2019-08-16 10:31:09.000-04:00,2019-08-21,3,1,PACKAGE_THICK_ENVELOPE,6273
B2C,219,1.0,2019-03-28 15:26:00.000-04:00,0,0.0,3,5,07055,70634,5,189.99,1,2019-03-27 11:19:07.000-04:00,2019-04-01,5,1,PACKAGE_THICK_ENVELOPE,6274
B2C,34387,1.0,2018-07-19 13:17:00.000-05:00,1,0.0,2,5,67205,70734,1,9.9,1,2018-07-19 01:40:25.000-05:00,2018-07-21,0,1,PACKAGE_THICK_ENVELOPE,6275
C2C,111323,5.0,2018-07-24 12:38:00.000-05:00,0,4.5,3,5,72653,46220,10,4.99,1,2018-07-20 16:01:29.000-05:00,2018-07-26,8,1,PACKAGE_THICK_ENVELOPE,6276
B2C,21570,1.0,2018-07-24 00:06:00.000-05:00,0,0.0,3,5,75052,81147,0,13.99,1,2018-07-22 14:34:47.000-05:00,2018-07-26,8,1,PACKAGE_THICK_ENVELOPE,6277
B2C,37002,,2018-12-04 17:59:00.000-05:00,0,3.99,3,5,08812,17257,18,2.99,1,2018-12-03 18:27:11.000-05:00,2018-12-06,4,1,PACKAGE_THICK_ENVELOPE,6278
B2C,33960,1.0,2018-07-18 08:41:00.000-04:00,2,7.0,2,9,10309,27518,0,38.0,1,2018-07-17 11:24:02.000-04:00,2018-07-21,0,1,PACKAGE_THICK_ENVELOPE,6279
B2C,7340,1.0,2018-07-23 15:34:00.000-05:00,0,0.0,3,5,32404,61738,9,9.0,1,2018-07-23 11:14:23.000-05:00,2018-07-25,0,1,PACKAGE_THICK_ENVELOPE,6280
B2C,11403,0.0,2019-01-24 16:23:00.000-05:00,1,0.0,2,5,43016,83338,11,139.95,1,2019-01-24 13:35:40.000-05:00,2019-01-26,48,1,PACKAGE_THICK_ENVELOPE,6281
B2C,29491,5.0,2018-07-20 16:18:00.000-04:00,0,0.0,3,5,08721,64151,4,38.25,1,2018-07-17 16:47:00.000-04:00,2018-07-23,7,1,NONE,6282
B2C,77763,10.0,2018-07-30 12:16:00.000-04:00,2,7.4,2,9,19428,28012,0,5.99,1,2018-07-20 20:17:38.000-04:00,2018-08-01,32,1,PACKAGE_THICK_ENVELOPE,6283
B2C,191646,3.0,2018-07-18 15:54:00.000-04:00,1,0.0,2,5,16636,45066,2,26.99,1,2018-07-15 09:03:56.000-04:00,2018-07-20,32,1,PACKAGE_THICK_ENVELOPE,6284
B2C,285154,2.0,2018-07-23 15:42:00.000-07:00,1,7.7,2,5,89431,55403,1,20.0,1,2018-07-20 21:12:00.000-07:00,2018-07-25,32,1,PACKAGE_THICK_ENVELOPE,6285
C2C,1138908,3.0,2018-07-20 15:51:00.000-04:00,0,0.0,3,5,27265,48519,2,14.5,1,2018-07-20 11:53:19.000-04:00,2018-07-23,6,1,PACKAGE_THICK_ENVELOPE,6286
C2C,636460,,2018-07-18 15:11:00.000-04:00,4,8.2,2,9,02886,20024,7,35.0,1,2018-07-14 08:38:45.000-04:00,2018-07-20,48,1,PACKAGE_THICK_ENVELOPE,6287
C2C,557257,2.0,2018-07-23 22:20:00.000-07:00,2,0.0,2,9,95051,22314,26,22.5,1,2018-07-21 14:45:59.000-07:00,2018-07-30,30,1,PACKAGE_THICK_ENVELOPE,6288
B2C,5333,5.0,2018-09-20 23:08:00.000-04:00,0,0.0,3,5,11205,80602,0,79.66,1,2018-09-19 18:59:51.000-04:00,2018-09-22,0,1,NONE,6289
C2C,2555979,2.0,2018-07-20 09:57:00.000-04:00,1,7.7,2,5,22903,26105,9,11.0,1,2018-07-18 08:23:49.000-04:00,2018-07-23,32,1,PACKAGE_THICK_ENVELOPE,6290
B2C,46589,3.0,2019-01-08 17:31:00.000-08:00,2,0.0,2,9,91748,29627,6,4.79,1,2019-01-02 04:05:08.000-08:00,2019-01-11,0,1,NONE,6291
C2C,390054,3.0,2018-08-15 12:21:00.000-04:00,0,3.5,3,5,46530,92691,7,575.0,1,2018-08-14 13:53:25.000-04:00,2018-08-18,3,1,PACKAGE_THICK_ENVELOPE,6292
B2C,538,1.0,2018-07-20 17:49:00.000-06:00,0,0.0,3,5,80202,71424,0,29.0,1,2018-07-19 16:12:15.000-06:00,2018-07-23,10,1,PACKAGE_THICK_ENVELOPE,6293
C2C,376788,1.0,2018-07-26 11:44:00.000-04:00,2,11.4,2,9,08550,29910,22,5.99,1,2018-07-25 15:56:55.000-04:00,2018-07-28,24,1,LARGE_PACKAGE,6294
B2C,156691,3.0,2018-07-28 23:46:00.000-04:00,1,0.0,2,5,17860,92592,26,40.0,1,2018-07-27 09:46:55.000-04:00,2018-07-30,32,1,PACKAGE_THICK_ENVELOPE,6295
B2C,16202,2.0,2018-07-31 13:18:00.000-07:00,0,0.0,3,5,91786,14609,4,8.99,1,2018-07-29 18:27:03.000-07:00,2018-08-02,0,1,PACKAGE_THICK_ENVELOPE,6296
B2C,6977,3.0,2018-07-28 14:00:00.000-07:00,2,0.0,2,9,518108,95355,5,4.08,1,2018-07-26 18:30:00.000-07:00,2018-08-02,0,1,NONE,6297
C2C,24929,3.0,2018-07-30 11:17:00.000-04:00,0,4.99,3,5,33604,56003,7,1.99,1,2018-07-29 03:35:29.000-04:00,2018-08-02,3,1,PACKAGE_THICK_ENVELOPE,6298
B2C,19691,2.0,2019-04-05 15:16:00.000-04:00,0,0.0,3,5,15061,37341,1,19.99,1,2019-04-04 22:18:32.000-04:00,2019-04-08,3,1,PACKAGE_THICK_ENVELOPE,6299
C2C,230518,2.0,2018-07-20 15:41:00.000-04:00,1,8.5,2,5,21837,78221,3,35.0,1,2018-07-20 08:47:16.000-04:00,2018-07-23,0,1,PACKAGE_THICK_ENVELOPE,6300
B2C,18193,1.0,2018-09-19 21:01:00.000-04:00,0,0.0,3,5,11209,63090,2,8.99,1,2018-09-18 19:31:19.000-04:00,2018-09-22,7,1,PACKAGE_THICK_ENVELOPE,6301
C2C,156062,3.0,2018-07-24 15:04:00.000-04:00,0,4.8,3,5,01826,63050,0,7.5,1,2018-07-23 19:57:38.000-04:00,2018-07-27,11,1,PACKAGE_THICK_ENVELOPE,6302
B2C,15521,1.0,2018-12-29 14:01:00.000-05:00,0,0.0,3,5,23114,15331,15,5.0,1,2018-12-26 20:23:52.000-05:00,2018-12-31,0,1,PACKAGE_THICK_ENVELOPE,6303
C2C,242277,3.0,2018-07-17 11:15:00.000-04:00,1,7.25,2,5,22973,21755,0,23.0,1,2018-07-16 10:59:57.000-04:00,2018-07-19,32,1,PACKAGE_THICK_ENVELOPE,6304
C2C,592356,2.0,2018-08-09 11:24:00.000-04:00,0,0.0,3,5,27408,06033,3,12.0,1,2018-08-08 11:42:10.000-04:00,2018-08-11,10,1,PACKAGE_THICK_ENVELOPE,6305
B2C,68154,1.0,2018-07-23 15:06:00.000-05:00,1,10.34,2,5,72019,17015,10,12.5,1,2018-07-23 04:54:58.000-05:00,2018-07-25,64,1,PACKAGE_THICK_ENVELOPE,6306
B2C,1358,1.0,2018-07-22 00:00:00.000-04:00,2,0.0,2,9,08512,83634,1,129.99,1,2018-07-20 23:38:31.000-04:00,2018-07-28,0,1,PACKAGE_THICK_ENVELOPE,6307
B2C,22426,3.0,2019-01-28 16:30:00.000-05:00,0,0.0,3,5,28129,49866,1,13.49,3,2019-01-25 21:19:22.000-05:00,2019-02-01,3,1,PACKAGE_THICK_ENVELOPE,6308
B2C,103461,2.0,2018-08-01 15:29:00.000-04:00,1,0.0,2,5,33403,11212,1,43.0,1,2018-07-30 09:07:26.000-04:00,2018-08-04,32,1,PACKAGE_THICK_ENVELOPE,6309
B2C,2093,1.0,2019-07-01 12:33:00.000-07:00,0,0.0,3,5,91501,92545,2,5.0,1,2019-06-30 09:08:28.000-07:00,2019-07-03,4,1,LETTER,6310
C2C,199229,1.0,2018-10-15 23:41:00.000-07:00,1,0.0,2,5,97219,07107,3,16.0,1,2018-10-14 06:40:23.000-07:00,2018-10-17,6,1,PACKAGE_THICK_ENVELOPE,6311
B2C,11525,3.0,2019-02-20 13:34:00.000-08:00,0,0.0,3,5,94306,11221,17,2.65,1,2019-02-18 08:58:48.000-08:00,2019-02-23,1,1,LETTER,6312
B2C,743,1.0,2019-04-15 19:27:00.000-04:00,0,0.0,3,5,08512,83703,31,17.99,1,2019-04-14 17:01:50.000-04:00,2019-04-18,32,1,PACKAGE_THICK_ENVELOPE,6313
C2C,122687,3.0,2018-08-03 14:39:00.000-05:00,3,2.67,2,8,54742,97209,16,2.0,1,2018-08-02 19:16:35.000-05:00,2018-08-08,4,1,PACKAGE_THICK_ENVELOPE,6314
C2C,178744,1.0,2018-07-30 11:03:00.000-05:00,0,5.99,3,5,53147,80127,10,19.99,1,2018-07-27 16:44:09.000-05:00,2018-08-01,14,1,PACKAGE_THICK_ENVELOPE,6315
B2C,35530,3.0,2019-07-09 00:25:00.000-04:00,0,6.0,3,5,33311,57103,7,50.0,1,2019-07-05 23:13:12.000-04:00,2019-07-11,0,1,PACKAGE_THICK_ENVELOPE,6316
C2C,56133,2.0,2018-08-11 20:24:00.000-07:00,0,2.75,3,5,95124,85201,17,2.99,1,2018-08-11 09:23:47.000-07:00,2018-08-13,0,1,PACKAGE_THICK_ENVELOPE,6317
B2C,5435,1.0,2019-01-01 09:55:00.000-05:00,0,0.0,3,5,33172,98671,1,8.25,1,2018-12-28 20:57:18.000-05:00,2019-01-03,4,1,PACKAGE_THICK_ENVELOPE,6318
C2C,14959,0.0,2018-08-03 15:24:00.000-07:00,0,0.0,3,5,92843,92069,0,23.99,1,2018-08-03 03:25:26.000-07:00,2018-08-06,8,1,PACKAGE_THICK_ENVELOPE,6319
B2C,4376,1.0,2018-07-23 19:03:00.000-04:00,0,3.5,3,5,26181,96150,0,14.0,1,2018-07-21 19:16:04.000-04:00,2018-07-25,0,1,PACKAGE_THICK_ENVELOPE,6320
C2C,257565,4.0,2018-07-24 08:35:00.000-04:00,2,17.35,2,9,34491,11230,0,85.0,1,2018-07-23 17:36:54.000-04:00,2018-07-27,128,1,PACKAGE_THICK_ENVELOPE,6321
B2C,27621,2.0,2018-12-18 09:15:00.000-05:00,0,0.0,3,5,33196,90046,11,22.91,1,2018-12-17 04:44:54.000-05:00,2018-12-20,9,1,PACKAGE_THICK_ENVELOPE,6322
B2C,12060,0.0,2018-09-06 18:06:00.000-07:00,0,0.0,3,5,90011,59501,16,14.5,1,2018-09-05 19:28:40.000-07:00,2018-09-10,3,1,PACKAGE_THICK_ENVELOPE,6323
B2C,12060,0.0,2018-12-07 17:19:00.000-08:00,0,0.0,3,5,90011,32570,16,13.45,1,2018-12-06 18:12:01.000-08:00,2018-12-10,3,1,PACKAGE_THICK_ENVELOPE,6324
B2C,12574,1.0,2018-08-09 18:59:00.000-04:00,1,0.0,2,5,33323,84655,4,10.79,1,2018-08-08 20:20:33.000-04:00,2018-08-13,64,1,PACKAGE_THICK_ENVELOPE,6325
B2C,18655,1.0,2018-07-24 14:32:00.000-04:00,0,4.95,3,5,27539,91602,3,9.95,1,2018-07-24 02:33:41.000-04:00,2018-07-26,32,1,PACKAGE_THICK_ENVELOPE,6326
B2C,2395,1.0,2018-08-16 15:05:00.000-07:00,0,0.0,3,5,90001,13413,5,13.99,1,2018-08-15 09:17:46.000-07:00,2018-08-20,0,1,LETTER,6327
B2C,7192,1.0,2018-12-28 16:38:00.000-05:00,0,0.0,3,5,11361,25177,2,9.95,1,2018-12-28 00:50:14.000-05:00,2018-12-31,4,1,PACKAGE_THICK_ENVELOPE,6328
B2C,7192,1.0,2019-07-16 21:42:00.000-04:00,0,0.0,3,5,11361,37887,2,10.4,2,2019-07-15 12:14:18.000-04:00,2019-07-19,4,1,PACKAGE_THICK_ENVELOPE,6329
B2C,62441,1.0,2018-12-10 14:53:00.000-05:00,0,0.0,3,5,33165,60914,2,36.0,1,2018-12-09 21:26:44.000-05:00,2018-12-14,8,1,PACKAGE_THICK_ENVELOPE,6330
B2C,401,1.0,2019-06-06 11:20:00.000-05:00,0,0.0,3,5,75901,12075,10,7.12,1,2019-06-05 18:24:46.000-05:00,2019-06-08,8,1,LETTER,6331
C2C,4821101,3.0,2018-07-19 15:01:00.000-05:00,4,7.25,2,9,60481,53140,22,15.0,1,2018-07-17 13:21:49.000-05:00,2018-07-21,32,1,PACKAGE_THICK_ENVELOPE,6332
B2C,109,0.0,2018-10-11 13:18:00.000-04:00,0,0.0,3,5,11213,04776,5,27.99,1,2018-10-10 20:09:43.000-04:00,2018-10-15,0,1,PACKAGE_THICK_ENVELOPE,6333
C2C,1419751,3.0,2018-08-14 11:41:00.000-04:00,3,0.0,2,8,44321,81527,14,6.99,1,2018-08-14 00:11:55.000-04:00,2018-08-20,10,1,PACKAGE_THICK_ENVELOPE,6334
B2C,67383,3.0,2018-07-20 11:00:00.000-04:00,2,8.47,2,9,16602,53529,4,10.5,1,2018-07-19 17:56:42.000-04:00,2018-07-23,48,1,PACKAGE_THICK_ENVELOPE,6335
C2C,203633,2.0,2018-08-13 11:51:00.000-04:00,0,4.1,3,5,34950,78260,0,12.99,1,2018-08-11 21:59:19.000-04:00,2018-08-16,9,1,PACKAGE_THICK_ENVELOPE,6336
B2C,66,1.0,2019-07-05 18:22:00.000-07:00,0,0.0,3,5,90001,49417,5,6.49,1,2019-07-04 08:32:37.000-07:00,2019-07-08,4,1,PACKAGE_THICK_ENVELOPE,6337
C2C,1246969,3.0,2018-07-25 15:42:00.000-04:00,0,0.0,3,5,07208,97132,16,280.0,1,2018-07-24 18:23:19.000-04:00,2018-07-28,4,1,PACKAGE_THICK_ENVELOPE,6338
B2C,55954,1.0,2019-03-08 23:47:00.000-08:00,0,0.0,3,5,90058,92313,8,8.48,1,2019-03-08 05:19:17.000-08:00,2019-03-11,0,1,NONE,6339
C2C,104896,1.0,2018-07-18 16:43:00.000-04:00,0,0.0,3,5,46617,38018,20,64.99,1,2018-07-17 21:10:56.000-04:00,2018-07-22,14,1,PACKAGE_THICK_ENVELOPE,6340
C2C,91113,2.0,2018-08-11 20:38:00.000-05:00,0,3.75,3,5,75150,85379,0,4.0,1,2018-08-07 15:07:16.000-05:00,2018-08-14,8,1,PACKAGE_THICK_ENVELOPE,6341
C2C,2751380,3.0,2018-07-26 16:47:00.000-07:00,1,12.9,2,5,95503,48837,0,35.0,1,2018-07-25 02:12:20.000-07:00,2018-07-30,32,1,PACKAGE_THICK_ENVELOPE,6342
C2C,2123143,3.0,2018-07-20 11:05:00.000-05:00,1,8.75,2,5,60433,51237,0,19.5,1,2018-07-19 05:58:10.000-05:00,2018-07-23,32,1,PACKAGE_THICK_ENVELOPE,6343
B2C,606,0.0,2018-07-18 16:38:00.000-04:00,0,0.0,3,5,33611,79925,2,6.99,1,2018-07-18 07:13:56.000-04:00,2018-07-20,2,1,PACKAGE_THICK_ENVELOPE,6344
B2C,36408,1.0,2019-08-26 16:33:00.000-07:00,0,0.0,3,5,91767,01001,2,12.34,2,2019-08-23 21:38:02.000-07:00,2019-08-30,4,1,PACKAGE_THICK_ENVELOPE,6345
C2C,412585,3.0,2018-07-26 08:12:00.000-06:00,1,13.35,2,5,59301,75048,20,65.0,1,2018-07-25 04:37:10.000-06:00,2018-07-28,48,1,PACKAGE_THICK_ENVELOPE,6346
B2C,50289,1.0,2018-10-24 10:01:00.000-04:00,0,0.94,3,5,10305,34997,13,4.99,1,2018-10-23 17:57:40.000-04:00,2018-10-27,3,1,PACKAGE_THICK_ENVELOPE,6347
C2C,501997,3.0,2018-07-26 12:40:00.000-05:00,1,7.6,2,5,53405,33186,3,21.0,1,2018-07-25 20:14:26.000-05:00,2018-07-28,13,1,PACKAGE_THICK_ENVELOPE,6348
C2C,184408,1.0,2018-07-20 12:07:00.000-04:00,1,7.7,2,5,32046,30567,1,30.0,1,2018-07-18 17:17:57.000-04:00,2018-07-23,24,1,PACKAGE_THICK_ENVELOPE,6349
C2C,575095,3.0,2018-07-27 13:09:00.000-07:00,5,7.25,2,5,93230,24550,0,45.0,1,2018-07-27 12:00:37.000-07:00,2018-07-30,32,1,PACKAGE_THICK_ENVELOPE,6350
B2C,36189,1.0,2018-09-13 18:49:00.000-07:00,1,0.0,2,5,480913040,77373,2,32.29,1,2018-09-13 10:35:27.000-07:00,2018-09-15,0,1,PACKAGE_THICK_ENVELOPE,6351
B2C,36189,1.0,2018-08-28 18:38:00.000-07:00,1,0.0,2,5,480913040,43215,2,31.72,1,2018-08-28 04:53:28.000-07:00,2018-08-30,0,1,PACKAGE_THICK_ENVELOPE,6352
B2C,92445,1.0,2018-07-31 10:57:00.000-07:00,0,0.0,3,5,95070,62234,7,4.99,1,2018-07-30 11:26:36.000-07:00,2018-08-02,0,1,PACKAGE_THICK_ENVELOPE,6353
C2C,1151374,1.0,2018-07-26 12:01:00.000-05:00,0,4.0,3,5,51534,30204,0,4.0,1,2018-07-25 17:39:27.000-05:00,2018-07-28,16,1,PACKAGE_THICK_ENVELOPE,6354
B2C,3559,0.0,2019-05-23 15:04:00.000-07:00,0,0.0,3,5,97526,37040,1,9.49,1,2019-05-22 14:43:12.000-07:00,2019-05-25,15,1,PACKAGE_THICK_ENVELOPE,6355
B2C,810,1.0,2018-08-10 12:12:00.000-04:00,0,0.0,3,5,11385,99338,8,27.99,1,2018-08-09 18:09:10.000-04:00,2018-08-13,4,1,PACKAGE_THICK_ENVELOPE,6356
B2C,106821,1.0,2018-10-13 10:45:00.000-04:00,1,7.3,2,5,30092,21212,0,12.99,1,2018-10-10 12:50:02.000-04:00,2018-10-15,16,1,PACKAGE_THICK_ENVELOPE,6357
B2C,2609,1.0,2018-07-24 14:57:00.000-06:00,0,0.0,3,5,87120,89134,3,1.25,1,2018-07-23 21:28:46.000-06:00,2018-07-26,3,1,PACKAGE_THICK_ENVELOPE,6358
C2C,379062,,2018-11-01 08:58:00.000-04:00,2,0.0,2,9,01757,85142,0,17.5,1,2018-11-01 00:17:56.000-04:00,2018-11-06,8,1,PACKAGE_THICK_ENVELOPE,6359
C2C,1077015,3.0,2018-07-25 11:31:00.000-05:00,0,3.5,3,5,78254,97086,7,7.01,1,2018-07-23 22:50:42.000-05:00,2018-07-28,3,1,PACKAGE_THICK_ENVELOPE,6360
C2C,1191176,2.0,2018-07-25 12:48:00.000-07:00,2,0.0,2,9,90022,99223,31,29.0,1,2018-07-19 22:55:54.000-07:00,2018-07-30,48,1,PACKAGE_THICK_ENVELOPE,6361
B2C,85524,1.0,2019-07-26 11:57:00.000-07:00,1,0.0,2,5,95776,60659,1,96.76,1,2019-07-25 13:49:05.000-07:00,2019-07-29,0,1,PACKAGE_THICK_ENVELOPE,6362
B2C,3483,3.0,2019-01-21 15:37:08.000-08:00,4,0.0,2,9,91766,15122,9,4.9,2,2019-01-20 11:22:09.000-08:00,2019-01-25,0,1,NONE,6363
B2C,67237,5.0,2018-08-03 11:24:00.000-05:00,2,12.0,2,9,78580,98366,6,49.99,1,2018-08-02 15:02:55.000-05:00,2018-08-06,32,1,PACKAGE_THICK_ENVELOPE,6364
B2C,98118,1.0,2018-12-13 15:27:00.000-08:00,4,0.0,2,9,91766,70611,10,10.89,2,2018-12-13 09:44:33.000-08:00,2018-12-18,0,1,NONE,6365
B2C,14461,1.0,2018-08-28 00:02:00.000-07:00,0,0.0,3,5,91706,46802,5,6.5,1,2018-08-25 09:39:55.000-07:00,2018-08-31,0,1,LETTER,6366
B2C,26724,2.0,2018-07-25 13:31:00.000-04:00,0,4.99,3,5,48367,12946,0,10.0,1,2018-07-20 19:13:00.000-04:00,2018-07-28,0,1,PACKAGE_THICK_ENVELOPE,6367
B2C,1879,1.0,2018-12-10 13:07:00.000-05:00,1,0.0,2,5,43521,06238,10,24.99,4,2018-12-09 11:19:25.000-05:00,2018-12-13,0,1,PACKAGE_THICK_ENVELOPE,6368
B2C,5093,4.0,2018-12-15 18:24:00.000-06:00,0,0.0,3,5,54220,91362,9,10.4,1,2018-12-08 12:34:54.000-06:00,2018-12-17,0,1,NONE,6369
B2C,57820,,2018-07-30 19:35:00.000-06:00,5,7.3,2,5,84065,000,0,13.99,1,2018-07-29 00:29:58.000-06:00,2018-08-01,0,1,LARGE_ENVELOPE,6370
C2C,447604,1.0,2018-08-15 16:04:00.000-04:00,1,13.49,2,5,19047,31220,0,25.0,1,2018-08-14 16:43:20.000-04:00,2018-08-17,48,1,PACKAGE_THICK_ENVELOPE,6371
B2C,8376,1.0,2019-03-08 20:05:00.000-05:00,0,0.0,3,5,49512,48650,5,3.99,1,2019-03-08 15:25:06.000-05:00,2019-03-11,0,1,NONE,6372
B2C,363880,1.0,2018-07-27 19:38:00.000-04:00,1,10.0,2,5,44223,87557,22,60.0,1,2018-07-27 00:09:58.000-04:00,2018-07-30,0,1,NONE,6373
B2C,187,1.0,2019-03-04 12:43:00.000-06:00,0,0.0,3,5,32561,05101,13,4.07,1,2019-03-03 09:24:00.000-06:00,2019-03-07,3,1,PACKAGE_THICK_ENVELOPE,6374
