b2c_c2c,seller_id,acceptance_scan_timestamp,shipment_method_id,shipping_fee,carrier_min_estimate,carrier_max_estimate,category_id,item_price,quantity,payment_datetime,delivery_date,package_size,buyer_state,item_state,delivery_time_buss_days,acceptance_scan_timestamp seconds,payment_datetime seconds,delivery_date seconds,new_weight,new_declared_handling_days
B2C,27621,2018-12-18 14:15:00+00:00,0,0.0,3,5,11,22.91,1,2018-12-17 09:44:54+00:00,2018-12-20 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,FL,3,1545142500,1545039894,1545264000,9,2
B2C,12060,2018-09-07 01:06:00+00:00,0,0.0,3,5,16,14.5,1,2018-09-06 02:28:40+00:00,2018-09-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MT,CA,3,1536282360,1536200920,1536537600,3,0
B2C,12060,2018-12-08 01:19:00+00:00,0,0.0,3,5,16,13.45,1,2018-12-07 02:12:01+00:00,2018-12-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,CA,2,1544231940,1544148721,1544400000,3,0
B2C,12574,2018-08-09 22:59:00+00:00,1,0.0,2,5,4,10.79,1,2018-08-09 00:20:33+00:00,2018-08-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,UT,FL,3,1533855540,1533774033,1534118400,64,1
B2C,18655,2018-07-24 18:32:00+00:00,0,4.95,3,5,3,9.95,1,2018-07-24 06:33:41+00:00,2018-07-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,NC,2,1532457120,1532414021,1532563200,32,1
B2C,2395,2018-08-16 22:05:00+00:00,0,0.0,3,5,5,13.99,1,2018-08-15 16:17:46+00:00,2018-08-20 00:00:00+00:00,LETTER,NY,CA,3,1534457100,1534349866,1534723200,8,1
B2C,7192,2018-12-28 21:38:00+00:00,0,0.0,3,5,2,9.95,1,2018-12-28 05:50:14+00:00,2018-12-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WV,NY,1,1546033080,1545976214,1546214400,4,1
B2C,7192,2019-07-17 01:42:00+00:00,0,0.0,3,5,2,10.4,2,2019-07-15 16:14:18+00:00,2019-07-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TN,NY,4,1563327720,1563207258,1563494400,4,1
B2C,62441,2018-12-10 19:53:00+00:00,0,0.0,3,5,2,36.0,1,2018-12-10 02:26:44+00:00,2018-12-14 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,FL,4,1544471580,1544408804,1544745600,8,1
B2C,401,2019-06-06 16:20:00+00:00,0,0.0,3,5,10,7.12,1,2019-06-05 23:24:46+00:00,2019-06-08 00:00:00+00:00,LETTER,NY,TX,3,1559838000,1559777086,1559952000,8,1
C2C,4821101,2018-07-19 20:01:00+00:00,4,7.25,2,9,22,15.0,1,2018-07-17 18:21:49+00:00,2018-07-21 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WI,IL,4,1532030460,1531851709,1532131200,32,3
B2C,109,2018-10-11 17:18:00+00:00,0,0.0,3,5,5,27.99,1,2018-10-11 00:09:43+00:00,2018-10-15 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,ME,NY,3,1539278280,1539216583,1539561600,8,0
C2C,1419751,2018-08-14 15:41:00+00:00,3,0.0,2,8,14,6.99,1,2018-08-14 04:11:55+00:00,2018-08-20 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CO,OH,4,1534261260,1534219915,1534723200,10,3
B2C,67383,2018-07-20 15:00:00+00:00,2,8.47,2,9,4,10.5,1,2018-07-19 21:56:42+00:00,2018-07-23 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WI,PA,2,1532098800,1532037402,1532304000,48,3
C2C,203633,2018-08-13 15:51:00+00:00,0,4.1,3,5,0,12.99,1,2018-08-12 01:59:19+00:00,2018-08-16 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,FL,3,1534175460,1534039159,1534377600,9,2
B2C,66,2019-07-06 01:22:00+00:00,0,0.0,3,5,5,6.49,1,2019-07-04 15:32:37+00:00,2019-07-08 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,CA,1,1562376120,1562254357,1562544000,4,1
C2C,1246969,2018-07-25 19:42:00+00:00,0,0.0,3,5,16,280.0,1,2018-07-24 22:23:19+00:00,2018-07-28 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OR,NJ,4,1532547720,1532470999,1532736000,4,3
B2C,55954,2019-03-09 07:47:00+00:00,0,0.0,3,5,8,8.48,1,2019-03-08 13:19:17+00:00,2019-03-11 00:00:00+00:00,NONE,CA,CA,1,1552117620,1552051157,1552262400,8,1
C2C,104896,2018-07-18 20:43:00+00:00,0,0.0,3,5,20,64.99,1,2018-07-18 01:10:56+00:00,2018-07-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TN,IN,4,1531946580,1531876256,1532217600,14,1
C2C,91113,2018-08-12 01:38:00+00:00,0,3.75,3,5,0,4.0,1,2018-08-07 20:07:16+00:00,2018-08-14 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AZ,TX,5,1534037880,1533672436,1534204800,8,2
C2C,2751380,2018-07-26 23:47:00+00:00,1,12.9,2,5,0,35.0,1,2018-07-25 09:12:20+00:00,2018-07-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,CA,3,1532648820,1532509940,1532908800,32,3
C2C,2123143,2018-07-20 16:05:00+00:00,1,8.75,2,5,0,19.5,1,2018-07-19 10:58:10+00:00,2018-07-23 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IA,IL,2,1532102700,1531997890,1532304000,32,3
B2C,606,2018-07-18 20:38:00+00:00,0,0.0,3,5,2,6.99,1,2018-07-18 11:13:56+00:00,2018-07-20 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,FL,2,1531946280,1531912436,1532044800,2,0
B2C,36408,2019-08-26 23:33:00+00:00,0,0.0,3,5,2,12.34,2,2019-08-24 04:38:02+00:00,2019-08-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MA,CA,5,1566862380,1566621482,1567123200,4,1
C2C,412585,2018-07-26 14:12:00+00:00,1,13.35,2,5,20,65.0,1,2018-07-25 10:37:10+00:00,2018-07-28 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,MT,3,1532614320,1532515030,1532736000,48,3
B2C,50289,2018-10-24 14:01:00+00:00,0,0.94,3,5,13,4.99,1,2018-10-23 21:57:40+00:00,2018-10-27 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,NY,4,1540389660,1540331860,1540598400,3,1
C2C,501997,2018-07-26 17:40:00+00:00,1,7.6,2,5,3,21.0,1,2018-07-26 01:14:26+00:00,2018-07-28 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,WI,3,1532626800,1532567666,1532736000,13,3
C2C,184408,2018-07-20 16:07:00+00:00,1,7.7,2,5,1,30.0,1,2018-07-18 21:17:57+00:00,2018-07-23 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,FL,3,1532102820,1531948677,1532304000,24,1
C2C,575095,2018-07-27 20:09:00+00:00,5,7.25,2,5,0,45.0,1,2018-07-27 19:00:37+00:00,2018-07-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,VA,CA,1,1532722140,1532718037,1532908800,32,3
B2C,36189,2018-09-14 01:49:00+00:00,1,0.0,2,5,2,32.29,1,2018-09-13 17:35:27+00:00,2018-09-15 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,-1,2,1536889740,1536860127,1536969600,8,1
B2C,36189,2018-08-29 01:38:00+00:00,1,0.0,2,5,2,31.72,1,2018-08-28 11:53:28+00:00,2018-08-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,-1,2,1535506680,1535457208,1535587200,8,1
B2C,92445,2018-07-31 17:57:00+00:00,0,0.0,3,5,7,4.99,1,2018-07-30 18:26:36+00:00,2018-08-02 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,CA,3,1533059820,1532975196,1533168000,8,1
C2C,1151374,2018-07-26 17:01:00+00:00,0,4.0,3,5,0,4.0,1,2018-07-25 22:39:27+00:00,2018-07-28 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,IA,3,1532624460,1532558367,1532736000,16,1
B2C,3559,2019-05-23 22:04:00+00:00,0,0.0,3,5,1,9.49,1,2019-05-22 21:43:12+00:00,2019-05-25 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TN,OR,3,1558649040,1558561392,1558742400,15,0
B2C,810,2018-08-10 16:12:00+00:00,0,0.0,3,5,8,27.99,1,2018-08-09 22:09:10+00:00,2018-08-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WA,NY,2,1533917520,1533852550,1534118400,4,1
B2C,106821,2018-10-13 14:45:00+00:00,1,7.3,2,5,0,12.99,1,2018-10-10 16:50:02+00:00,2018-10-15 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MD,GA,3,1539441900,1539190202,1539561600,16,1
B2C,2609,2018-07-24 20:57:00+00:00,0,0.0,3,5,3,1.25,1,2018-07-24 03:28:46+00:00,2018-07-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NV,NM,3,1532465820,1532402926,1532563200,3,1
C2C,379062,2018-11-01 12:58:00+00:00,2,0.0,2,9,0,17.5,1,2018-11-01 04:17:56+00:00,2018-11-06 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AZ,MA,3,1541077080,1541045876,1541462400,8,1
C2C,1077015,2018-07-25 16:31:00+00:00,0,3.5,3,5,7,7.01,1,2018-07-24 03:50:42+00:00,2018-07-28 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OR,TX,5,1532536260,1532404242,1532736000,3,3
C2C,1191176,2018-07-25 19:48:00+00:00,2,0.0,2,9,31,29.0,1,2018-07-20 05:55:54+00:00,2018-07-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WA,CA,7,1532548080,1532066154,1532908800,48,2
B2C,85524,2019-07-26 18:57:00+00:00,1,0.0,2,5,1,96.76,1,2019-07-25 20:49:05+00:00,2019-07-29 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,CA,2,1564167420,1564087745,1564358400,8,1
B2C,3483,2019-01-21 23:37:08+00:00,4,0.0,2,9,9,4.9,2,2019-01-20 19:22:09+00:00,2019-01-25 00:00:00+00:00,NONE,PA,CA,3,1548113828,1548012129,1548374400,8,3
B2C,67237,2018-08-03 16:24:00+00:00,2,12.0,2,9,6,49.99,1,2018-08-02 20:02:55+00:00,2018-08-06 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WA,TX,2,1533313440,1533240175,1533513600,32,5
B2C,98118,2018-12-13 23:27:00+00:00,4,0.0,2,9,10,10.89,2,2018-12-13 17:44:33+00:00,2018-12-18 00:00:00+00:00,NONE,LA,CA,3,1544743620,1544723073,1545091200,8,1
B2C,14461,2018-08-28 07:02:00+00:00,0,0.0,3,5,5,6.5,1,2018-08-25 16:39:55+00:00,2018-08-31 00:00:00+00:00,LETTER,IN,CA,4,1535439720,1535215195,1535673600,8,1
B2C,26724,2018-07-25 17:31:00+00:00,0,4.99,3,5,0,10.0,1,2018-07-20 23:13:00+00:00,2018-07-28 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,MI,6,1532539860,1532128380,1532736000,8,2
B2C,1879,2018-12-10 18:07:00+00:00,1,0.0,2,5,10,24.99,4,2018-12-09 16:19:25+00:00,2018-12-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CT,OH,3,1544465220,1544372365,1544659200,8,1
B2C,5093,2018-12-16 00:24:00+00:00,0,0.0,3,5,9,10.4,1,2018-12-08 18:34:54+00:00,2018-12-17 00:00:00+00:00,NONE,CA,WI,5,1544919840,1544294094,1545004800,8,4
B2C,57820,2018-07-31 01:35:00+00:00,5,7.3,2,5,0,13.99,1,2018-07-29 06:29:58+00:00,2018-08-01 00:00:00+00:00,LARGE_ENVELOPE,-1,UT,2,1533000900,1532845798,1533081600,8,1
C2C,447604,2018-08-15 20:04:00+00:00,1,13.49,2,5,0,25.0,1,2018-08-14 20:43:20+00:00,2018-08-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,PA,3,1534363440,1534279400,1534464000,48,1
B2C,8376,2019-03-09 01:05:00+00:00,0,0.0,3,5,5,3.99,1,2019-03-08 20:25:06+00:00,2019-03-11 00:00:00+00:00,NONE,MI,MI,1,1552093500,1552076706,1552262400,8,1
B2C,363880,2018-07-27 23:38:00+00:00,1,10.0,2,5,22,60.0,1,2018-07-27 04:09:58+00:00,2018-07-30 00:00:00+00:00,NONE,NM,OH,1,1532734680,1532664598,1532908800,8,1
B2C,187,2019-03-04 18:43:00+00:00,0,0.0,3,5,13,4.07,1,2019-03-03 15:24:00+00:00,2019-03-07 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,VT,FL,3,1551724980,1551626640,1551916800,3,1
B2C,85233,2018-08-03 18:33:00+00:00,2,0.0,2,9,0,15.5,1,2018-08-03 01:17:29+00:00,2018-08-06 00:00:00+00:00,LETTER,AL,AR,2,1533321180,1533259049,1533513600,8,2
B2C,116826,2018-11-17 05:49:00+00:00,0,0.0,3,5,19,12.99,1,2018-11-16 00:17:00+00:00,2018-11-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,TN,2,1542433740,1542327420,1542585600,4,1
B2C,401,2019-04-15 18:13:00+00:00,0,0.0,3,5,10,8.23,2,2019-04-15 00:32:37+00:00,2019-04-19 00:00:00+00:00,LETTER,CT,TX,4,1555351980,1555288357,1555632000,7,1
B2C,154413,2018-07-28 16:26:00+00:00,0,4.6,3,5,0,2.0,1,2018-07-28 03:40:32+00:00,2018-07-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,NY,2,1532795160,1532749232,1532995200,7,1
C2C,1550555,2018-08-01 20:15:00+00:00,1,8.99,2,5,6,50.0,1,2018-07-31 17:10:57+00:00,2018-08-04 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,LA,WA,4,1533154500,1533057057,1533340800,48,3
B2C,105604,2018-07-23 20:17:00+00:00,1,0.0,2,5,0,639.99,1,2018-07-22 21:45:11+00:00,2018-07-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MO,NJ,3,1532377020,1532295911,1532563200,8,0
B2C,1541,2019-05-13 17:01:00+00:00,0,0.0,3,5,8,8.41,1,2019-05-11 12:48:18+00:00,2019-05-15 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AZ,MA,2,1557766860,1557578898,1557878400,8,1
B2C,6401,2018-09-25 13:22:11+00:00,4,0.0,2,9,0,8.99,1,2018-09-22 10:48:14+00:00,2018-10-03 00:00:00+00:00,NONE,TX,NJ,7,1537881731,1537613294,1538524800,8,3
C2C,14606,2018-07-24 19:07:04+00:00,4,0.0,2,9,0,4.99,1,2018-07-23 22:48:14+00:00,2018-07-31 00:00:00+00:00,NONE,PA,NJ,6,1532459224,1532386094,1532995200,8,3
B2C,185194,2018-07-23 19:48:00+00:00,0,0.0,3,5,10,55.0,1,2018-07-23 17:49:35+00:00,2018-07-25 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,IN,2,1532375280,1532368175,1532476800,33,2
B2C,62326,2018-08-14 17:39:00+00:00,1,7.0,2,5,1,28.0,1,2018-08-11 04:36:33+00:00,2018-08-20 00:00:00+00:00,NONE,AZ,MO,6,1534268340,1533962193,1534723200,8,5
C2C,239481,2018-08-11 01:28:00+00:00,0,0.0,3,5,0,11.0,1,2018-08-10 03:00:30+00:00,2018-08-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,LA,NC,2,1533950880,1533870030,1534118400,8,1
B2C,58872,2018-08-06 19:02:00+00:00,0,0.0,3,5,12,17.95,1,2018-08-06 00:13:33+00:00,2018-08-08 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,OH,2,1533582120,1533514413,1533686400,6,1
C2C,8941,2018-08-15 00:13:00+00:00,0,0.0,3,5,2,16.95,1,2018-08-13 20:21:56+00:00,2018-08-16 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,NJ,3,1534291980,1534191716,1534377600,8,3
B2C,9165,2018-10-30 20:13:00+00:00,0,0.0,3,5,6,5.99,1,2018-10-30 01:18:08+00:00,2018-11-02 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,VA,4,1540930380,1540862288,1541116800,1,2
C2C,518828,2018-07-23 14:26:00+00:00,1,12.5,2,5,6,22.99,1,2018-07-21 16:29:01+00:00,2018-07-25 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,KY,VA,2,1532355960,1532190541,1532476800,82,3
B2C,337,2018-09-25 03:22:00+00:00,0,0.0,3,5,1,17.99,1,2018-09-24 13:30:02+00:00,2018-09-27 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AZ,CA,3,1537845720,1537795802,1538006400,4,0
B2C,8233,2018-08-11 19:17:00+00:00,0,0.0,3,5,2,29.99,1,2018-08-11 01:29:27+00:00,2018-08-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,UT,1,1534015020,1533950967,1534118400,4,1
B2C,41586,2018-07-30 20:31:00+00:00,0,0.0,3,5,12,7.95,1,2018-07-28 04:34:19+00:00,2018-08-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,NY,4,1532982660,1532752459,1533254400,3,0
C2C,204523,2018-07-31 22:23:00+00:00,0,3.75,3,5,0,9.99,1,2018-07-25 17:35:43+00:00,2018-08-02 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,OK,6,1533075780,1532540143,1533168000,6,5
C2C,162693,2018-08-01 01:56:00+00:00,2,18.14,2,9,3,83.0,1,2018-07-29 01:49:19+00:00,2018-08-02 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MA,CA,3,1533088560,1532828959,1533168000,64,3
B2C,45586,2018-07-31 16:58:00+00:00,1,6.0,2,5,0,40.0,1,2018-07-30 23:30:41+00:00,2018-08-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,TX,4,1533056280,1532993441,1533254400,37,1
B2C,139,2018-08-13 20:11:00+00:00,0,0.0,3,5,5,209.99,1,2018-08-10 19:47:36+00:00,2018-08-15 00:00:00+00:00,LETTER,CA,SC,3,1534191060,1533930456,1534291200,8,1
B2C,13784,2019-09-09 21:20:00+00:00,0,0.0,3,5,8,9.68,1,2019-09-08 21:16:33+00:00,2019-09-14 00:00:00+00:00,LARGE_ENVELOPE,MI,CA,5,1568064000,1567977393,1568419200,5,3
B2C,12647,2019-06-07 18:00:00+00:00,5,0.0,2,5,1,39.95,1,2019-06-06 14:30:14+00:00,2019-06-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WA,NJ,2,1559930400,1559831414,1560124800,16,1
B2C,4796,2019-04-08 20:26:00+00:00,0,0.0,3,5,15,18.98,1,2019-04-08 04:27:40+00:00,2019-04-12 00:00:00+00:00,NONE,AR,NJ,4,1554755160,1554697660,1555027200,8,1
C2C,171419,2018-08-16 18:15:00+00:00,0,3.5,3,5,8,30.0,1,2018-08-16 14:10:29+00:00,2018-08-18 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,AL,2,1534443300,1534428629,1534550400,4,3
C2C,612465,2018-12-31 16:37:00+00:00,2,0.0,2,9,22,12.0,1,2018-12-29 20:42:23+00:00,2019-01-05 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WI,MA,4,1546274220,1546116143,1546646400,32,3
C2C,161644,2018-07-26 20:26:00+00:00,0,0.0,3,5,2,17.75,1,2018-07-26 12:47:35+00:00,2018-07-30 00:00:00+00:00,LARGE_ENVELOPE,CA,FL,2,1532636760,1532609255,1532908800,6,0
C2C,228530,2018-07-21 21:16:00+00:00,1,9.85,2,5,0,40.0,1,2018-07-21 17:35:53+00:00,2018-07-23 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,FL,0,1532207760,1532194553,1532304000,32,3
B2C,13849,2019-02-01 05:04:00+00:00,2,8.35,2,9,1,20.0,1,2019-01-30 03:32:56+00:00,2019-02-04 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MO,MD,4,1548997440,1548819176,1549238400,32,1
B2C,214,2019-05-06 20:03:00+00:00,0,0.0,3,5,10,15.94,1,2019-05-06 04:34:50+00:00,2019-05-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WV,FL,3,1557172980,1557117290,1557360000,1,0
C2C,294619,2018-07-26 03:03:00+00:00,0,5.0,3,5,20,20.0,1,2018-07-22 23:26:11+00:00,2018-07-28 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MA,TX,5,1532574180,1532301971,1532736000,48,3
B2C,10001,2019-01-08 20:27:00+00:00,0,4.25,3,5,3,7.5,1,2019-01-06 23:36:36+00:00,2019-01-11 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IA,CO,4,1546979220,1546817796,1547164800,4,3
B2C,37266,2018-07-30 17:56:00+00:00,1,14.18,2,5,3,124.95,1,2018-07-28 20:23:37+00:00,2018-08-02 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MA,MO,3,1532973360,1532809417,1533168000,64,1
B2C,705523,2018-10-06 18:06:00+00:00,4,0.0,2,9,12,99.99,1,2018-08-25 12:03:10+00:00,2018-10-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,CA,29,1538849160,1535198590,1539043200,8,10
C2C,591999,2018-08-02 20:52:00+00:00,0,6.95,3,5,0,2.99,1,2018-08-01 15:26:50+00:00,2018-08-04 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,FL,3,1533243120,1533137210,1533340800,4,1
C2C,290967,2018-12-03 23:22:00+00:00,3,0.0,2,8,14,9.0,1,2018-12-02 12:44:42+00:00,2018-12-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,AZ,10,1543879320,1543754682,1545004800,8,0
B2C,27679,2018-10-01 19:19:00+00:00,2,0.0,2,9,4,11.99,1,2018-09-29 19:09:38+00:00,2018-10-06 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,FL,5,1538421540,1538248178,1538784000,8,3
B2C,160647,2018-08-16 23:32:00+00:00,0,2.99,3,5,0,5.99,1,2018-08-14 14:15:58+00:00,2018-08-18 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,AZ,4,1534462320,1534256158,1534550400,4,2
B2C,28495,2018-10-18 05:13:00+00:00,2,0.0,2,9,0,4.99,1,2018-10-17 00:21:13+00:00,2018-10-20 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CT,TX,4,1539839580,1539735673,1539993600,8,1
B2C,4188,2018-08-18 19:41:00+00:00,0,0.0,3,5,2,14.99,1,2018-08-18 17:27:06+00:00,2018-08-21 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NH,CA,1,1534621260,1534613226,1534809600,4,1
C2C,264443,2018-07-27 18:52:00+00:00,6,6.7,2,5,0,5.0,1,2018-07-27 14:16:21+00:00,2018-07-29 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,PA,1,1532717520,1532700981,1532822400,208,1
B2C,219307,2018-08-07 20:34:00+00:00,0,0.0,3,5,12,3.99,1,2018-08-06 21:20:30+00:00,2018-08-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WA,PA,3,1533674040,1533590430,1533772800,3,1
B2C,567722,2018-08-06 16:50:00+00:00,0,0.0,3,5,6,45.0,1,2018-08-05 13:49:42+00:00,2018-08-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CO,MI,3,1533574200,1533476982,1533772800,8,1
B2C,436,2019-07-22 23:42:00+00:00,1,0.0,2,5,9,23.95,1,2019-07-22 01:00:29+00:00,2019-07-25 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,-1,NJ,3,1563838920,1563757229,1564012800,32,1
C2C,529060,2018-07-30 15:31:00+00:00,0,3.5,3,5,15,15.5,1,2018-07-27 17:38:58+00:00,2018-08-02 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,SC,4,1532964660,1532713138,1533168000,7,3
C2C,247182,2018-07-28 21:16:00+00:00,0,3.75,3,5,15,4.25,1,2018-07-28 00:53:24+00:00,2018-07-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,CA,1,1532812560,1532739204,1532908800,8,0
C2C,241832,2018-07-31 22:25:00+00:00,0,3.18,3,5,4,31.0,1,2018-07-30 02:51:18+00:00,2018-08-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,AZ,4,1533075900,1532919078,1533254400,8,3
C2C,2177120,2019-01-11 17:50:00+00:00,9,0.0,2,5,4,25.0,1,2019-01-09 20:53:24+00:00,2019-01-15 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AR,FL,4,1547229000,1547067204,1547510400,193,1
C2C,158766,2018-08-09 18:18:00+00:00,3,0.0,2,8,16,6.25,1,2018-08-08 23:11:35+00:00,2018-08-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,NH,3,1533838680,1533769895,1534118400,8,1
B2C,5297,2018-07-28 16:40:00+00:00,0,3.5,3,5,3,7.57,1,2018-07-28 02:07:55+00:00,2018-07-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,FL,2,1532796000,1532743675,1532995200,1,1
B2C,43822,2018-07-30 16:49:00+00:00,0,3.0,3,5,7,0.99,1,2018-07-30 05:45:17+00:00,2018-08-01 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,KS,NY,2,1532969340,1532929517,1533081600,2,1
B2C,3483,2018-10-02 17:52:18+00:00,4,0.0,2,9,9,4.74,2,2018-10-01 16:56:05+00:00,2018-10-15 00:00:00+00:00,LETTER,OK,NJ,9,1538502738,1538412965,1539561600,8,3
B2C,3483,2018-10-09 21:37:08+00:00,4,0.0,2,9,9,4.74,1,2018-10-08 16:21:07+00:00,2018-10-17 00:00:00+00:00,LETTER,GA,CA,6,1539121028,1539015667,1539734400,8,3
B2C,6635,2018-09-12 23:49:00+00:00,0,4.49,3,5,0,19.99,1,2018-09-12 14:04:10+00:00,2018-09-15 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,AZ,3,1536796140,1536761050,1536969600,8,1
B2C,57476,2018-10-16 00:14:00+00:00,0,0.0,3,5,1,14.3,1,2018-10-14 17:50:37+00:00,2018-10-18 00:00:00+00:00,LETTER,NC,CA,3,1539648840,1539539437,1539820800,8,1
C2C,259370,2018-07-30 21:18:00+00:00,4,9.56,2,9,10,5.0,1,2018-07-29 21:10:37+00:00,2018-08-02 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,IL,3,1532985480,1532898637,1533168000,26,1
B2C,162773,2018-08-18 22:59:00+00:00,0,0.0,3,5,1,53.51,1,2018-08-15 21:17:52+00:00,2018-08-20 00:00:00+00:00,LETTER,TX,NM,3,1534633140,1534367872,1534723200,8,2
B2C,187,2019-07-16 16:28:00+00:00,0,0.0,3,5,13,3.57,1,2019-07-15 16:57:03+00:00,2019-07-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NJ,FL,4,1563294480,1563209823,1563494400,2,1
C2C,1073873,2018-08-01 01:05:00+00:00,1,8.5,2,5,11,26.0,1,2018-07-30 16:39:16+00:00,2018-08-02 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,TX,3,1533085500,1532968756,1533168000,64,2
B2C,2622,2019-02-08 22:39:00+00:00,0,0.0,3,5,10,7.99,1,2019-02-02 17:56:10+00:00,2019-02-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CT,CA,7,1549665540,1549130170,1550016000,5,3
