b2c_c2c,seller_id,declared_handling_days,acceptance_scan_timestamp,shipment_method_id,shipping_fee,carrier_min_estimate,carrier_max_estimate,item_zip,buyer_zip,category_id,item_price,quantity,payment_datetime,delivery_date,weight,package_size,record_number,buyer_state,item_state,delivery_time_buss_days,acceptance_scan_timestamp seconds,payment_datetime seconds,delivery_date seconds,new_weight,new_declared_handling_days
C2C,585986,2.0,2018-12-02 03:11:00+00:00,0,0.0,3,5,92612,33025,11,23.5,1,2018-11-30 17:31:23+00:00,2018-12-03 00:00:00+00:00,7,PACKAGE_THICK_ENVELOPE,5110,FL,CA,1,1543720260,1543599083,1543795200,7,2
C2C,585986,2.0,2019-01-15 00:13:00+00:00,0,0.0,3,5,92612,60062,11,24.5,1,2019-01-12 23:38:51+00:00,2019-01-16 00:00:00+00:00,7,PACKAGE_THICK_ENVELOPE,5111,IL,CA,2,1547511180,1547336331,1547596800,7,2
B2C,3220,1.0,2018-05-22 13:56:00+00:00,0,0.0,3,5,28610,33184,6,12.99,1,2018-05-20 19:23:53+00:00,2018-05-24 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,5112,FL,NC,3,1526997360,1526844233,1527120000,4,1
B2C,87804,1.0,2018-05-22 01:17:00+00:00,0,3.95,3,5,98109,98012,0,18.71,1,2018-05-20 08:37:00+00:00,2018-05-22 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5113,WA,WA,1,1526951820,1526805420,1526947200,8,1
C2C,74410,1.0,2018-08-23 02:46:00+00:00,0,0.0,3,5,95765,38023,5,7.6,1,2018-08-22 13:34:11+00:00,2018-08-24 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,5114,TN,CA,2,1534992360,1534944851,1535068800,3,1
C2C,87133,1.0,2018-05-04 23:43:00+00:00,0,0.0,3,5,91765,33166,2,16.99,1,2018-05-04 15:35:30+00:00,2018-05-07 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,5115,FL,CA,1,1525477380,1525448130,1525651200,4,1
C2C,863763,2.0,2018-05-12 18:35:00+00:00,0,3.75,3,5,30134,21239,17,4.5,1,2018-05-09 00:32:32+00:00,2018-05-14 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,5116,MD,GA,4,1526150100,1525825952,1526256000,8,2
B2C,79961,2.0,2018-05-05 01:39:00+00:00,1,0.0,2,5,37214,48221,2,45.0,1,2018-05-03 18:07:04+00:00,2018-05-07 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,5117,MI,TN,2,1525484340,1525370824,1525651200,32,2
B2C,7291,1.0,2018-08-25 02:13:00+00:00,1,0.0,2,5,91403,91342,11,349.0,1,2018-08-24 18:14:45+00:00,2018-08-25 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,5118,CA,CA,1,1535163180,1535134485,1535155200,16,1
C2C,113380,1.0,2018-05-24 19:55:00+00:00,1,0.0,2,5,30605,55406,21,95.0,1,2018-05-24 03:28:57+00:00,2018-05-26 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5119,MN,GA,3,1527191700,1527132537,1527292800,8,1
C2C,820268,2.0,2018-05-15 12:31:00+00:00,1,15.0,2,5,03268,68502,3,391.0,1,2018-05-10 01:49:12+00:00,2018-05-17 00:00:00+00:00,0,NONE,5120,NE,NH,6,1526387460,1525916952,1526515200,8,2
B2C,33668,1.0,2018-05-10 20:43:00+00:00,0,4.99,3,5,22033,75024,0,0.99,1,2018-05-10 02:07:26+00:00,2018-05-12 00:00:00+00:00,4,LARGE_ENVELOPE,5121,TX,VA,3,1525984980,1525918046,1526083200,4,1
B2C,5716,5.0,2018-06-16 21:46:00+00:00,0,0.0,3,5,80915,78260,18,20.99,1,2018-06-09 05:52:43+00:00,2018-06-20 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5122,TX,CO,8,1529185560,1528523563,1529452800,8,5
C2C,908981,2.0,2018-05-15 22:04:00+00:00,1,0.0,2,5,96146,37404,21,179.0,1,2018-05-14 15:32:04+00:00,2018-05-17 00:00:00+00:00,0,NONE,5123,TN,CA,3,1526421840,1526311924,1526515200,8,2
C2C,574833,3.0,2018-05-25 18:02:00+00:00,1,0.0,2,5,78641,83455,0,199.99,1,2018-05-24 13:48:37+00:00,2018-05-29 00:00:00+00:00,0,NONE,5124,ID,TX,2,1527271320,1527169717,1527552000,8,3
B2C,51200,1.0,2018-05-21 19:11:00+00:00,0,0.0,3,5,91752,60619,2,19.85,1,2018-05-20 16:39:13+00:00,2018-05-25 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,5125,IL,CA,4,1526929860,1526834353,1527206400,10,1
C2C,3202373,1.0,2018-05-30 13:49:00+00:00,1,3.99,2,5,01095,27370,12,9.99,1,2018-05-28 20:47:02+00:00,2018-06-04 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,5126,NC,MA,4,1527688140,1527540422,1528070400,32,1
B2C,12080,1.0,2018-05-14 20:02:00+00:00,0,0.0,3,5,68847,77494,20,6.99,1,2018-05-14 13:50:54+00:00,2018-05-16 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,5127,TX,NE,2,1526328120,1526305854,1526428800,16,1
B2C,26087,3.0,2019-02-27 13:46:00+00:00,0,4.44,3,5,17552,14606,1,23.95,1,2019-02-27 00:07:02+00:00,2019-03-01 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,5128,NY,PA,3,1551275160,1551226022,1551398400,5,3
C2C,1205745,0.0,2018-05-04 20:37:00+00:00,2,0.0,2,9,02886,93550,3,17.0,1,2018-05-03 20:14:37+00:00,2018-05-10 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5129,CA,RI,5,1525466220,1525378477,1525910400,8,0
C2C,143414,2.0,2018-05-08 17:32:00+00:00,1,0.0,2,5,48239,98070,12,14.99,1,2018-05-07 21:58:50+00:00,2018-05-11 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,5130,WA,MI,4,1525800720,1525730330,1525996800,10,2
B2C,113015,1.0,2018-05-14 23:54:00+00:00,0,0.0,3,5,10468,27021,0,24.99,1,2018-05-13 23:32:16+00:00,2018-05-16 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,5131,NC,NY,2,1526342040,1526254336,1526428800,32,1
C2C,1031039,3.0,2018-05-21 14:06:00+00:00,1,0.0,2,5,24168,97267,9,25.0,2,2018-05-20 21:12:19+00:00,2018-05-23 00:00:00+00:00,168,PACKAGE_THICK_ENVELOPE,5132,OR,VA,2,1526911560,1526850739,1527033600,168,3
B2C,87170,3.0,2018-09-11 01:28:00+00:00,6,0.0,2,5,95122,55420,1,49.0,1,2018-09-10 04:55:59+00:00,2018-09-13 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,5133,MN,CA,3,1536629280,1536555359,1536796800,3,3
C2C,385447,1.0,2018-05-15 16:58:00+00:00,0,3.75,3,5,77065,01821,0,15.51,1,2018-05-15 04:43:22+00:00,2018-05-17 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,5134,MA,TX,3,1526403480,1526359402,1526515200,3,1
C2C,225023,10.0,2019-06-21 15:54:00+00:00,0,5.95,3,5,08736,15963,0,19.99,1,2019-06-19 23:57:13+00:00,2019-06-24 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5135,PA,NJ,3,1561132440,1560988633,1561334400,8,10
B2C,214,0.0,2019-04-29 20:11:00+00:00,0,0.0,3,5,33496,65559,10,19.99,1,2019-04-28 21:08:34+00:00,2019-05-02 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,5136,MO,FL,3,1556568660,1556485714,1556755200,10,0
C2C,1493855,2.0,2018-05-11 20:55:00+00:00,1,11.75,2,5,75248,29330,0,22.72,1,2018-05-11 00:39:12+00:00,2018-05-14 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,5137,SC,TX,2,1526072100,1525999152,1526256000,48,2
C2C,604830,3.0,2018-05-07 21:29:00+00:00,2,7.52,2,9,92653,90815,22,20.0,1,2018-05-05 21:23:01+00:00,2018-05-08 00:00:00+00:00,96,PACKAGE_THICK_ENVELOPE,5138,CA,CA,1,1525728540,1525555381,1525737600,96,3
B2C,338238,1.0,2018-05-07 18:28:00+00:00,1,0.0,2,5,78414,19320,10,41.49,1,2018-05-06 23:55:04+00:00,2018-05-09 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,5139,PA,TX,2,1525717680,1525650904,1525824000,32,1
B2C,10182,0.0,2018-06-29 05:20:00+00:00,0,0.0,3,5,63005,55068,19,33.45,1,2018-06-28 04:53:00+00:00,2018-06-30 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,5140,MN,MO,3,1530249600,1530161580,1530316800,4,0
B2C,12773,1.0,2018-10-27 04:39:00+00:00,0,0.0,3,5,11223,01201,5,69.99,1,2018-10-26 13:58:58+00:00,2018-10-29 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5141,MA,NY,1,1540615140,1540562338,1540771200,8,1
B2C,156629,1.0,2018-05-16 22:10:00+00:00,1,0.0,2,5,32835,14605,0,68.95,1,2018-05-15 20:43:14+00:00,2018-05-18 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,5142,NY,FL,3,1526508600,1526416994,1526601600,16,1
C2C,194971,1.0,2018-05-15 14:30:00+00:00,2,12.0,2,9,39225,43081,0,4.0,1,2018-05-14 17:39:27+00:00,2018-05-17 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,5143,OH,MS,3,1526394600,1526319567,1526515200,32,1
B2C,18039,1.0,2018-05-21 19:54:00+00:00,0,0.0,3,5,70070,53235,13,8.1,1,2018-05-18 20:28:48+00:00,2018-05-23 00:00:00+00:00,13,LARGE_ENVELOPE,5144,WI,LA,3,1526932440,1526675328,1527033600,13,1
C2C,318552,3.0,2018-06-25 13:47:00+00:00,0,0.0,3,5,08846,33713,2,24.99,1,2018-06-23 12:40:10+00:00,2018-06-28 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,5145,FL,NJ,3,1529934420,1529757610,1530144000,6,3
C2C,143723,1.0,2018-05-26 18:41:00+00:00,0,3.34,3,5,55051,02124,0,17.49,1,2018-05-25 17:49:24+00:00,2018-05-29 00:00:00+00:00,9,PACKAGE_THICK_ENVELOPE,5146,MA,MN,1,1527360060,1527270564,1527552000,9,1
B2C,29571,5.0,2018-05-25 04:41:32+00:00,4,0.0,2,9,930-0269,11235,10,129.99,1,2018-05-24 01:13:59+00:00,2018-05-26 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5147,NY,-1,3,1527223292,1527124439,1527292800,8,5
C2C,494584,3.0,2018-05-24 21:01:00+00:00,1,10.5,2,5,47302,54810,1,16.0,1,2018-05-22 12:46:41+00:00,2018-05-29 00:00:00+00:00,0,LETTER,5148,WI,IN,4,1527195660,1526993201,1527552000,8,3
B2C,11564,2.0,2019-07-11 18:21:00+00:00,0,2.65,3,5,91764,93021,0,15.33,1,2019-07-11 03:46:00+00:00,2019-07-13 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,5149,CA,CA,3,1562869260,1562816760,1562976000,10,2
B2C,109,0.0,2018-11-28 18:33:00+00:00,0,0.0,3,5,11213,92602,5,135.0,1,2018-11-27 19:14:09+00:00,2018-12-01 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5150,CA,NY,4,1543429980,1543346049,1543622400,8,0
C2C,341006,3.0,2018-05-15 01:20:00+00:00,0,3.5,3,5,99205,54217,2,20.5,1,2018-05-12 03:44:29+00:00,2018-05-18 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,5151,WI,WA,5,1526347200,1526096669,1526601600,4,3
B2C,26603,1.0,2018-12-21 23:16:00+00:00,0,0.0,3,5,78045,33021,2,16.99,1,2018-12-20 20:32:19+00:00,2018-12-27 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,5152,FL,TX,4,1545434160,1545337939,1545868800,1,1
B2C,1521,1.0,2018-07-03 01:50:00+00:00,0,0.0,3,5,33017,98248,5,9.99,1,2018-07-02 00:11:19+00:00,2018-07-05 00:00:00+00:00,2,PACKAGE_THICK_ENVELOPE,5153,WA,FL,2,1530582600,1530490279,1530748800,2,1
B2C,1954,1.0,2018-11-30 14:11:00+00:00,0,0.0,3,5,30656,32656,5,14.35,1,2018-11-30 01:59:30+00:00,2018-12-03 00:00:00+00:00,4,LETTER,5154,FL,GA,2,1543587060,1543543170,1543795200,4,1
B2C,6974,1.0,2018-08-31 20:25:00+00:00,0,0.0,3,5,91745,97123,1,23.5,1,2018-08-30 19:04:23+00:00,2018-09-04 00:00:00+00:00,32,NONE,5155,OR,CA,2,1535747100,1535655863,1536019200,32,1
B2C,58260,1.0,2018-05-18 04:23:00+00:00,2,3.0,2,9,90621,90278,0,9.0,1,2018-05-17 07:03:37+00:00,2018-05-18 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,5156,CA,CA,1,1526617380,1526540617,1526601600,32,1
B2C,87588,2.0,2018-05-22 19:05:00+00:00,1,0.0,2,5,01027,10467,0,18.0,1,2018-05-22 03:24:34+00:00,2018-05-24 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,5157,NY,MA,3,1527015900,1526959474,1527120000,32,2
B2C,318454,2.0,2018-05-22 00:15:00+00:00,2,6.95,2,9,98052,33461,1,65.0,1,2018-05-15 00:10:09+00:00,2018-05-23 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,5158,FL,WA,7,1526948100,1526343009,1527033600,48,2
B2C,83342,1.0,2018-05-08 07:56:00+00:00,0,0.0,3,5,80525,95407,5,155.0,1,2018-05-06 15:20:54+00:00,2018-05-19 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,5159,CA,CO,10,1525766160,1525620054,1526688000,10,1
B2C,20837,1.0,2018-07-12 22:13:00+00:00,0,0.0,3,5,91006,12601,1,7.95,1,2018-07-12 01:28:03+00:00,2018-07-14 00:00:00+00:00,0,NONE,5160,NY,CA,3,1531433580,1531358883,1531526400,8,1
B2C,600,1.0,2018-06-20 23:22:00+00:00,0,0.0,3,5,41094,31054,10,15.99,1,2018-06-20 00:44:42+00:00,2018-06-22 00:00:00+00:00,0,NONE,5161,GA,KY,3,1529536920,1529455482,1529625600,8,1
C2C,165747,2.0,2018-06-01 19:14:00+00:00,1,8.75,2,5,19943,46818,29,11.65,1,2018-06-01 02:28:22+00:00,2018-06-04 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,5162,IN,DE,2,1527880440,1527820102,1528070400,32,2
B2C,602334,2.0,2018-05-18 02:51:00+00:00,0,3.5,3,5,52073,28073,19,534.65,1,2018-05-16 06:48:19+00:00,2018-05-19 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,5163,NC,IA,3,1526611860,1526453299,1526688000,3,2
C2C,798043,2.0,2018-05-14 14:13:00+00:00,0,4.95,3,5,53126,55117,0,2.25,1,2018-05-12 16:15:29+00:00,2018-05-16 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,5164,MN,WI,2,1526307180,1526141729,1526428800,4,2
B2C,56181,1.0,2018-05-22 22:31:00+00:00,0,0.95,3,5,93402,07417,14,9.95,1,2018-05-20 02:11:57+00:00,2018-05-24 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,5165,NJ,CA,3,1527028260,1526782317,1527120000,8,1
B2C,32177,1.0,2018-05-11 13:30:00+00:00,0,4.8,3,5,72718,40223,0,13.0,1,2018-05-10 12:12:32+00:00,2018-05-14 00:00:00+00:00,11,PACKAGE_THICK_ENVELOPE,5166,KY,AR,2,1526045400,1525954352,1526256000,11,1
B2C,48907,1.0,2019-07-15 22:40:00+00:00,0,2.99,3,5,75075,78233,3,9.99,1,2019-07-15 01:22:38+00:00,2019-07-17 00:00:00+00:00,4,LARGE_ENVELOPE,5167,TX,TX,2,1563230400,1563153758,1563321600,4,1
C2C,244635,1.0,2018-11-03 04:46:00+00:00,0,2.99,3,5,30043,08204,0,27.99,1,2018-11-02 12:28:51+00:00,2018-11-05 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5168,NJ,GA,1,1541220360,1541161731,1541376000,8,1
B2C,152915,3.0,2018-05-22 20:59:00+00:00,4,15.0,2,9,78729,06612,22,40.0,1,2018-05-17 22:53:05+00:00,2018-05-26 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,5169,CT,TX,7,1527022740,1526597585,1527292800,32,3
B2C,6561,3.0,2019-06-27 05:31:00+00:00,0,0.0,3,5,91605,28756,9,22.99,1,2019-06-22 08:54:58+00:00,2019-06-28 00:00:00+00:00,0,NONE,5170,NC,CA,4,1561613460,1561193698,1561680000,8,3
B2C,6561,3.0,2019-05-09 23:12:00+00:00,0,0.0,3,5,91605,21048,9,12.99,1,2019-05-07 12:55:39+00:00,2019-05-11 00:00:00+00:00,0,NONE,5171,MD,CA,4,1557443520,1557233739,1557532800,8,3
B2C,6561,2.0,2019-02-11 08:47:00+00:00,0,0.0,3,5,91605,60660,9,16.99,1,2019-02-11 05:53:13+00:00,2019-02-12 00:00:00+00:00,0,NONE,5172,IL,CA,1,1549874820,1549864393,1549929600,8,2
B2C,10182,0.0,2018-05-24 03:37:00+00:00,0,0.0,3,5,63005,95006,19,36.95,2,2018-05-23 07:29:47+00:00,2018-06-14 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,5173,CA,MO,15,1527133020,1527060587,1528934400,6,0
C2C,186912,3.0,2018-05-21 14:13:00+00:00,1,3.0,2,5,11414,91505,3,4.5,1,2018-05-21 06:57:55+00:00,2018-05-23 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,5174,CA,NY,2,1526911980,1526885875,1527033600,16,3
B2C,24894,1.0,2018-05-07 17:12:00+00:00,0,4.75,3,5,87122,33511,3,15.99,1,2018-05-06 12:46:00+00:00,2018-05-09 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5175,FL,NM,2,1525713120,1525610760,1525824000,8,1
B2C,84015,1.0,2018-07-13 19:55:00+00:00,0,0.0,3,5,56001,90803,16,7.48,1,2018-07-10 04:59:08+00:00,2018-07-16 00:00:00+00:00,0,NONE,5176,CA,MN,5,1531511700,1531198748,1531699200,8,1
C2C,16547,1.0,2018-05-23 02:15:00+00:00,0,0.25,3,5,59106,40504,1,4.25,1,2018-05-22 11:43:29+00:00,2018-05-24 00:00:00+00:00,0,LARGE_ENVELOPE,5177,KY,MT,2,1527041700,1526989409,1527120000,8,1
C2C,127781,3.0,2018-05-24 17:44:00+00:00,3,2.66,2,8,53207,34288,7,1.0,1,2018-05-22 16:03:23+00:00,2018-05-29 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,5178,FL,WI,4,1527183840,1527005003,1527552000,10,3
B2C,165820,1.0,2018-05-07 14:30:00+00:00,0,6.7,3,5,29909,79364,0,13.99,1,2018-05-07 03:38:51+00:00,2018-05-09 00:00:00+00:00,15,PACKAGE_THICK_ENVELOPE,5179,TX,SC,2,1525703400,1525664331,1525824000,15,1
B2C,6477,2.0,2018-07-02 21:23:00+00:00,0,0.0,3,5,46545,37857,16,9.99,1,2018-07-01 17:47:39+00:00,2018-07-05 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,5180,TN,IN,2,1530566580,1530467259,1530748800,5,2
B2C,6477,2.0,2018-08-06 13:49:00+00:00,0,0.0,3,5,46545,70560,16,9.99,1,2018-08-06 03:38:26+00:00,2018-08-09 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,5181,LA,IN,3,1533563340,1533526706,1533772800,5,2
B2C,538,1.0,2018-07-02 23:13:00+00:00,0,0.0,3,5,80202,14782,0,14.95,1,2018-06-28 16:32:58+00:00,2018-07-05 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,5182,NY,CO,4,1530573180,1530203578,1530748800,8,1
C2C,202311,1.0,2018-05-16 14:27:00+00:00,0,3.45,3,5,16731,60031,3,7.95,1,2018-05-15 21:20:07+00:00,2018-05-18 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5183,IL,PA,3,1526480820,1526419207,1526601600,8,1
B2C,283027,2.0,2018-07-03 00:01:25+00:00,2,35.0,2,9,14075,17050,3,325.0,1,2018-06-29 19:32:39+00:00,2018-07-05 00:00:00+00:00,0,LETTER,5184,PA,NY,3,1530576085,1530300759,1530748800,8,2
B2C,7804,0.0,2018-05-09 03:32:00+00:00,0,0.0,3,5,92844,32578,15,9.99,1,2018-05-07 22:46:48+00:00,2018-05-10 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,5185,FL,CA,3,1525836720,1525733208,1525910400,16,0
B2C,81823,1.0,2018-05-10 17:57:00+00:00,0,0.0,3,5,89139,92868,0,19.9,1,2018-05-10 05:59:32+00:00,2018-05-12 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,5186,CA,NV,3,1525975020,1525931972,1526083200,4,1
B2C,231608,,2018-05-14 21:59:00+00:00,0,2.99,3,5,99202,78660,7,15.0,1,2018-05-12 18:40:29+00:00,2018-05-16 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5187,TX,WA,2,1526335140,1526150429,1526428800,8,1
C2C,591713,2.0,2018-05-09 19:53:00+00:00,0,3.35,3,5,11735,92120,0,4.99,1,2018-05-08 15:55:21+00:00,2018-05-14 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5188,CA,NY,4,1525895580,1525794921,1526256000,8,2
C2C,1029758,2.0,2018-05-14 15:07:00+00:00,0,5.95,3,5,17241,17408,3,8.5,1,2018-05-12 18:26:28+00:00,2018-05-15 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,5189,PA,PA,1,1526310420,1526149588,1526342400,16,2
B2C,6139,0.0,2018-05-22 04:23:00+00:00,0,0.0,3,5,77092,34114,2,24.99,1,2018-05-20 16:51:25+00:00,2018-05-24 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,5190,FL,TX,3,1526962980,1526835085,1527120000,5,0
B2C,12873,1.0,2018-05-09 18:53:00+00:00,1,0.0,2,5,37303,74523,1,23.75,1,2018-05-09 17:55:26+00:00,2018-05-12 00:00:00+00:00,144,PACKAGE_THICK_ENVELOPE,5191,OK,TN,3,1525891980,1525888526,1526083200,144,1
B2C,105243,2.0,2018-05-15 13:50:00+00:00,0,0.0,3,5,12524,81054,4,44.99,1,2018-05-15 00:14:30+00:00,2018-05-18 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,5192,CO,NY,4,1526392200,1526343270,1526601600,4,2
B2C,7817,0.0,2018-06-22 19:40:00+00:00,0,0.0,3,5,32835,33178,5,165.0,1,2018-06-22 01:20:02+00:00,2018-06-25 00:00:00+00:00,7,LETTER,5193,FL,FL,2,1529696400,1529630402,1529884800,7,0
B2C,7771,2.0,2018-05-09 22:08:00+00:00,1,10.0,2,5,55123,33323,4,49.99,1,2018-05-09 00:14:17+00:00,2018-05-11 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5194,FL,MN,3,1525903680,1525824857,1525996800,8,2
C2C,58495,1.0,2018-05-31 19:48:00+00:00,3,3.0,2,8,64624,45601,14,1.75,1,2018-05-31 07:03:40+00:00,2018-06-04 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5195,OH,MO,2,1527796080,1527750220,1528070400,8,1
C2C,290359,1.0,2018-05-10 21:38:00+00:00,8,7.2,2,5,54971,91701,8,15.0,1,2018-05-08 16:13:56+00:00,2018-05-14 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,5196,CA,WI,4,1525988280,1525796036,1526256000,32,1
B2C,125,0.0,2018-06-21 22:16:00+00:00,0,3.99,3,5,06492,49506,6,22.46,1,2018-06-20 18:58:40+00:00,2018-06-25 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,5197,MI,CT,3,1529619360,1529521120,1529884800,6,0
B2C,219,1.0,2018-10-08 18:10:00+00:00,0,0.0,3,5,07055,13339,5,28.99,1,2018-10-06 01:46:04+00:00,2018-10-11 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,5198,NY,NJ,3,1539022200,1538790364,1539216000,1,1
B2C,219,1.0,2019-06-06 20:38:00+00:00,0,0.0,3,5,07055,37421,5,24.36,2,2019-06-05 23:44:13+00:00,2019-06-10 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,5199,TN,NJ,3,1559853480,1559778253,1560124800,1,1
B2C,219,1.0,2019-06-27 20:27:00+00:00,0,0.0,3,5,07055,34759,5,24.99,1,2019-06-26 14:00:29+00:00,2019-07-01 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,5200,FL,NJ,3,1561667220,1561557629,1561939200,1,1
B2C,5802,1.0,2018-08-14 14:56:00+00:00,1,13.5,2,5,07461,30318,3,18.95,1,2018-08-13 16:23:42+00:00,2018-08-16 00:00:00+00:00,64,PACKAGE_THICK_ENVELOPE,5201,GA,NJ,3,1534258560,1534177422,1534377600,64,1
B2C,1541,1.0,2019-03-12 20:12:00+00:00,0,0.0,3,5,02067,33843,8,9.56,1,2019-03-12 10:09:08+00:00,2019-03-15 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5202,FL,MA,3,1552421520,1552385348,1552608000,8,1
B2C,1541,1.0,2018-11-03 15:48:00+00:00,0,0.0,3,5,02067,98118,0,15.99,1,2018-11-03 00:47:28+00:00,2018-11-06 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5203,WA,MA,2,1541260080,1541206048,1541462400,8,1
B2C,1541,1.0,2019-02-08 19:53:00+00:00,0,0.0,3,5,02067,32703,8,8.79,1,2019-02-07 14:38:48+00:00,2019-02-12 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5204,FL,MA,3,1549655580,1549550328,1549929600,8,1
C2C,255336,2.0,2018-05-16 02:13:00+00:00,1,6.99,2,5,98133,39056,0,15.0,1,2018-05-15 11:01:00+00:00,2018-05-18 00:00:00+00:00,0,NONE,5205,MS,WA,3,1526436780,1526382060,1526601600,8,2
B2C,24725,1.0,2018-05-12 13:36:00+00:00,0,0.0,3,5,08360,98105,19,10.0,1,2018-05-11 18:20:34+00:00,2018-05-15 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5206,WA,NJ,2,1526132160,1526062834,1526342400,8,1
C2C,719699,2.0,2018-06-10 00:34:00+00:00,5,7.0,2,5,28120,95023,0,12.99,1,2018-06-05 23:15:02+00:00,2018-06-11 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,5207,CA,NC,4,1528590840,1528240502,1528675200,8,2
C2C,587370,2.0,2018-05-09 15:26:00+00:00,0,0.0,3,5,40444,06883,3,195.0,1,2018-05-08 16:13:39+00:00,2018-05-12 00:00:00+00:00,9,PACKAGE_THICK_ENVELOPE,5208,CT,KY,4,1525879560,1525796019,1526083200,9,2
C2C,906208,2.0,2018-05-16 20:55:00+00:00,1,5.0,2,5,17751,13212,3,6.5,1,2018-05-15 14:04:37+00:00,2018-05-18 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,5209,NY,PA,3,1526504100,1526393077,1526601600,16,2
C2C,227648,2.0,2018-05-24 21:36:00+00:00,0,3.2,3,5,60475,97756,0,5.0,1,2018-05-23 16:10:09+00:00,2018-05-29 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,5210,OR,IL,3,1527197760,1527091809,1527552000,8,2
B2C,100291,1.0,2018-05-10 22:22:00+00:00,0,3.0,3,5,55112,03856,0,23.97,1,2018-05-10 13:12:22+00:00,2018-05-14 00:00:00+00:00,13,PACKAGE_THICK_ENVELOPE,5211,NH,MN,2,1525990920,1525957942,1526256000,13,1
